Brand Name,Device Type,Model Name,Color,Selling Price,Original Price,Display,Rating (Out of 5),Strap Material,Average Battery Life (in days),Discount
APPLE,Smartwatch,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,['Black'],67900.0,73900.0,OLED Retina Display,4.5,Stainless Steel,1,6000.0
APPLE,Smartwatch,SE GPS + Cellular 44 mm Gold Aluminium Case,['Plum'],33900.0,36900.0,OLED Retina Display,4.6,Aluminium,1,3000.0
APPLE,Smartwatch,SE GPS + Cellular 44 mm Gold Aluminium Case,['Pinksand'],43900.0,43900.0,OLED Retina Display,4.5,Aluminium,1,0.0
APPLE,Smartwatch,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,['Black'],69900.0,69900.0,OLED Retina Display,4.2,Stainless Steel,1,0.0
APPLE,Smartwatch,42 mm White Ceramic Case with Cloud Sport,['Cloud'],114900.0,114900.0,OLED Retina Display,4.7,Nylon,1,0.0
APPLE,Smartwatch,Series 7 GPS 41 mm Aluminium Case,['Black'],41900.0,41900.0,OLED Retina Display,5.0,Aluminium,1,0.0
APPLE,Smartwatch,38 mm Space Black Stainless Steel Case,['Black'],48900.0,48900.0,OLED Retina Display,4.6,Stainless Steel,1,0.0
APPLE,Smartwatch,"Series 7 GPS + Cellular, 45 mm Stainless Steel",['Black'],77900.0,77900.0,OLED Retina Display,4.6,Stainless Steel,1,0.0
APPLE,Smartwatch,Sport 42 mm Space Grey Aluminium Case,['Black'],29900.0,29900.0,OLED Retina Display,4.6,Aluminium,1,0.0
APPLE,Smartwatch,"Series 7 GPS + Cellular, 45 mm Stainless Steel",['Black'],73900.0,73900.0,OLED Retina Display,4.6,Stainless Steel,1,0.0
APPLE,Smartwatch,8 mm Stainless Steel Case,['Milanese'],56900.0,56900.0,OLED Retina Display,4.6,Stainless Steel,1,0.0
APPLE,Smartwatch,"Series 7 GPS + Cellular, 41 mm Stainless Steel",['Black'],73900.0,73900.0,OLED Retina Display,4.6,Stainless Steel,1,0.0
APPLE,Smartwatch,42 mm Black Stainless Steel Case with Link Bracelet,['Black'],79900.0,79900.0,OLED Retina Display,4.6,Stainless Steel,1,0.0
APPLE,Smartwatch,42 mm Space Gray Aluminium,['Blackwoven'],29900.0,29900.0,OLED Retina Display,4.5,Aluminium,1,0.0
APPLE,Smartwatch,Series 1 - 38 mm Silver Aluminium Case,['White'],21900.0,21900.0,OLED Retina Display,4.6,Aluminium,1,0.0
APPLE,Smartwatch,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,['Black'],122090.0,122090.0,OLED Retina Display,4.6,Nylon,1,0.0
APPLE,Smartwatch,42 mm Stainless Steel Case,['Leather'],60900.0,60900.0,OLED Retina Display,4.5,Stainless Steel,1,0.0
APPLE,Smartwatch,Series 1 - 42 mm Gold Aluminium Case,['Cocoa'],25900.0,25900.0,OLED Retina Display,4.6,Aluminium,1,0.0
APPLE,Smartwatch,2 - 42 mm Silver Aluminium Case,['Pearlwoven'],34900.0,34900.0,OLED Retina Display,4.7,Aluminium,1,0.0
APPLE,Smartwatch,Nike+ GPS - 42 mm Space Gray Aluminium Case,['Black'],32380.0,32380.0,OLED Retina Display,4.6,Aluminium,1,0.0
APPLE,Smartwatch,Series 3 GPS + Cellular- 42 mm White Ceramic Case,['Black'],122090.0,122090.0,OLED Retina Display,4.6,Nylon,1,0.0
APPLE,Smartwatch,38 mm Stainless Steel Stainless Steel Case with Modern Buckle,['Black'],64900.0,64900.0,OLED Retina Display,4.3,Stainless Steel,1,0.0
APPLE,Smartwatch,8 mm Stainless Steel Case,['Saddlebrown'],56900.0,56900.0,OLED Retina Display,4.3,Stainless Steel,1,0.0
APPLE,Smartwatch,series 2 - 38 mm Stainless Steel Case,['Bluemodern'],64900.0,64900.0,OLED Retina Display,4.6,Stainless Steel,1,0.0
APPLE,Smartwatch,Nike+ - 38 mm Space Gray Aluminium Case,['Black'],31600.0,31600.0,OLED Retina Display,4.5,Aluminium,1,0.0
GARMIN ,Smartwatch,Venu Sq - Music Edition,"['Brown', 'Multicolor', 'White']",20990.0,25990.0,AMOLED Display,4.3,Silicone,7,5000.0
GARMIN ,Smartwatch,Venu Sq,"['Gray', 'White']",15990.0,20990.0,AMOLED Display,4.2,Silicone,7,5000.0
GARMIN ,Smartwatch,Garmin Instinct Tactical,"['Black', 'Brown']",19990.0,31490.0,AMOLED Display,4.7,Silicone,7,11500.0
GARMIN ,Smartwatch,Venu,['Blue'],31990.0,39990.0,AMOLED Display,4.0,Silicone,7,8000.0
GARMIN ,Smartwatch,Forerunner 45,"['Black', 'Red']",14990.0,20990.0,OLED Display,4.4,Silicone,7,6000.0
GARMIN ,Smartwatch,Venu 2,"['Black', 'Blue']",41990.0,41990.0,AMOLED Display,4.7,Leather,14,0.0
GARMIN ,Smartwatch,Vivosmart 4,"['Black', 'Purple']",12150.0,13490.0,OLED Display,3.9,Silicone,5,1340.0
GARMIN ,Smartwatch,Garmin Instinct HR,"['Graphite', 'Sunburst']",34990.0,41490.0,AMOLED Display,4.1,Silicone,14,6500.0
GARMIN ,Smartwatch,Approach S62,"['Black', 'White']",46990.0,51990.0,OLED Display,4.1,Silicone,12,5000.0
GARMIN ,Smartwatch,Venu 2S,"['Gray', 'White']",37990.0,37990.0,AMOLED Display,4.2,Silicone,14,0.0
GARMIN ,Smartwatch,Forerunner 245 Music,"['Black', 'Red']",30000.0,36490.0,LED Display,4.2,Silicone,7,6490.0
GARMIN ,Smartwatch,Garmin Instinct HR,['Flamered'],20990.0,28490.0,AMOLED Display,3.7,Silicone,7,7500.0
GARMIN ,Smartwatch,Instinct,['Blue'],19990.0,28490.0,LED Display,4.4,Silicone,7,8500.0
GARMIN ,Smartwatch,Forerunner 245,"['Gray', 'Yellow']",24990.0,31490.0,LCD Display,4.6,Silicone,7,6500.0
GARMIN ,Smartwatch,Vivomove Style,"['Pink', 'White']",26990.0,31490.0,AMOLED Display,3.3,Nylon,14,4500.0
GARMIN ,Smartwatch,Fenix 6 Pro Solar,"['Black', 'Gray']",72990.0,88490.0,AMOLED Display,4.3,Nylon,45,15500.0
GARMIN ,Smartwatch,Fenix 6X,"['Black', 'Orange', 'Red']",79990.0,88490.0,AMOLED Display,4.3,Nylon,45,8500.0
GARMIN ,Smartwatch,FORERUNNER 745 Magma Red,['Magmared'],46990.0,51990.0,AMOLED Display,4.3,Silicone,14,5000.0
GARMIN ,Smartwatch,Fenix 6,"['Black', 'Orange', 'Red']",76990.0,86690.0,LED Display,4.3,Nylon,30,9700.0
GARMIN ,Smartwatch,Lily,"['Black', 'Brown', 'Gray', 'Purple', 'White']",18990.0,20990.0,AMOLED Display,3.3,Silicone,7,2000.0
GARMIN ,Smartwatch,Approach S12,"['Black', 'White']",18990.0,20990.0,OLED Display,4.0,Silicone,12,2000.0
GARMIN ,Smartwatch,Instinct,['Graphite'],19990.0,28490.0,AMOLED Display,5.0,Silicone,7,8500.0
GARMIN ,Smartwatch,Vivomove 3,['Black'],19990.0,25990.0,OLED Display,4.3,Silicone,7,6000.0
GARMIN ,Smartwatch,Fenix 6X Solar,"['Black', 'Gray']",105990.0,119490.0,AMOLED Display,4.3,Leather,45,13500.0
GARMIN ,Smartwatch,Fenix 6,"['Blue', 'Gray']",77990.0,86690.0,OLED Display,4.3,Nylon,45,8700.0
GARMIN ,Smartwatch,Fenix 5X,['Black'],58490.0,58490.0,OLED Display,4.3,Silicone,30,0.0
GARMIN ,Smartwatch,Vivomove Luxe,"['Black', 'Silver', 'White']",39990.0,52990.0,AMOLED Display,4.3,Silicone,14,13000.0
GARMIN ,Smartwatch,Fenix 6,"['Black', 'Gray']",74990.0,82990.0,OLED Display,4.3,Leather,30,8000.0
GARMIN ,Smartwatch,Vivomove,['Black'],31990.0,36790.0,AMOLED Display,3.3,Silicone,7,4800.0
GARMIN ,Smartwatch,Fenix 6S,"['Black', 'Gray']",70990.0,84090.0,LED Display,4.3,Stainless Steel,30,13100.0
GARMIN ,Smartwatch,Forerunner 945,"['Black', 'Blue']",56490.0,62490.0,OLED Display,4.2,Silicone,14,6000.0
GARMIN ,Smartwatch,Forerunner 55,['Black'],20990.0,20990.0,AMOLED Display,4.3,Silicone,7,0.0
GARMIN ,Smartwatch,VIVOMOVE LUXE,['Navy'],35990.0,47490.0,AMOLED Display,4.3,Silicone,14,11500.0
GARMIN ,Smartwatch,Lily,['Black'],23490.0,25990.0,AMOLED Display,3.3,Silicone,7,2500.0
GARMIN ,Smartwatch,Fenix 5X Plus,"['Black', 'White']",59990.0,79990.0,AMOLED Display,4.3,Silicone,30,20000.0
GARMIN ,Smartwatch,Swim 2,['Slate'],20990.0,26990.0,AMOLED Display,4.3,Silicone,7,6000.0
GARMIN ,Smartwatch,Vivoactive 3 Element,['Gray'],14990.0,16990.0,AMOLED Display,3.0,Silicone,7,2000.0
GARMIN ,Smartwatch,Vivomove 3S,['Black'],19990.0,25990.0,AMOLED Display,4.3,Silicone,14,6000.0
GARMIN ,Smartwatch,Forerunner 55,['White'],20990.0,20990.0,OLED Display,4.3,Silicone,14,0.0
GARMIN ,Smartwatch,Vivoactive 3 Music,['Black'],23990.0,29290.0,OLED Display,3.6,Silicone,14,5300.0
GARMIN ,Smartwatch,Vivomove HR,['Black'],16990.0,17990.0,OLED Display,3.6,Silicone,14,1000.0
GARMIN ,Smartwatch,Fenix 6X,"['Bluw', 'White']",86990.0,96390.0,OLED Display,4.3,Leather,45,9400.0
GARMIN ,Smartwatch,HRM-Swim,['Black'],8990.0,8990.0,AMOLED Display,4.3,Silicone,14,0.0
GARMIN ,Smartwatch,Garmin Instinct Solar Tactical,['Gray'],46990.0,51990.0,AMOLED Display,4.3,Silicone,14,5000.0
GARMIN ,Smartwatch,Fenix 5S Frost Blue,['Bluesapphire'],39990.0,53190.0,AMOLED Display,4.3,Silicone,30,13200.0
GARMIN ,Smartwatch,Forerunner 935,['Tidalblue'],39990.0,48790.0,AMOLED Display,4.7,Silicone,14,8800.0
GARMIN ,Smartwatch,Hybrid 3,['Black'],19990.0,25990.0,LED Display,4.3,Silicone,14,6000.0
GARMIN ,Smartwatch,Forerunner 245 Music Japan Edition,"['Red', 'White']",29990.0,36490.0,LED Display,4.3,Silicone,14,6500.0
GARMIN ,Smartwatch,Fenix 5,['Black'],47990.0,52990.0,AMOLED Display,4.3,Silicone,30,5000.0
GARMIN ,Smartwatch,Instinct Solar Tidal,"['Flamered', 'Tidalblue']",34990.0,41490.0,AMOLED Display,4.3,Silicone,14,6500.0
GARMIN ,Smartwatch,Fenix 5S Plus,['Bluesapphire'],49990.0,53190.0,AMOLED Display,4.3,Silicone,30,3200.0
GARMIN ,Smartwatch,Fenix 6 Sapphire Titanium,['Bluesapphire'],81990.0,96690.0,AMOLED Display,4.3,Leather ,45,14700.0
GARMIN ,Smartwatch,Fenix 6 Sapphire Gray DLC,['Black'],74990.0,82990.0,AMOLED Display,4.3,Leather,30,8000.0
GARMIN ,Smartwatch,Vivoactive 3 Music,['Blue'],26990.0,26990.0,OLED Display,3.6,Silicone,14,0.0
GARMIN ,Smartwatch,Forerunner 935,['Flamered'],33742.0,48990.0,OLED Display,4.7,Silicone,14,15248.0
GARMIN ,Smartwatch,Forerunner 745 Whitestone,['White'],46990.0,51990.0,OLED Display,4.3,Silicone,14,5000.0
GARMIN ,Smartwatch,VIVOACTIVE 4S,['Powdergray'],34990.0,34990.0,OLED Display,4.3,Silicone,14,0.0
GARMIN ,Smartwatch,Forerunner 935,"['Black', 'Green', 'Yellow']",42990.0,42990.0,OLED Display,4.7,Silicone,14,0.0
GARMIN ,Smartwatch,Forerunner 235,['Black'],18990.0,22990.0,LED Display,4.7,Silicone,14,4000.0
GARMIN ,Smartwatch,Fenix 6S,"['Black', 'White']",77990.0,86690.0,AMOLED Display,4.3,Nylon,45,8700.0
GARMIN ,Smartwatch,Forerunner 235,['Blue'],24990.0,31197.0,LED Display,4.7,Silicone,14,6207.0
GARMIN ,Smartwatch,Venu,['Black'],32990.0,39990.0,LED Display,4.0,Silicone,14,7000.0
GARMIN ,Smartwatch,Vivoactive 4,['Black'],28990.0,34990.0,AMOLED Display,4.3,Silicone,14,6000.0
GARMIN ,Smartwatch,Forerunner 245 Music,"['Gray', 'White']",33490.0,34990.0,AMOLED Display,4.2,Silicone,14,1500.0
GARMIN ,Smartwatch,Fenix 6 Pro Solar,['Yellow'],84490.0,88490.0,AMOLED Display,4.3,Nylon,45,4000.0
GARMIN ,Smartwatch,Garmin Instinct Solar Tactical,['White'],42990.0,47490.0,AMOLED Display,4.3,Silicone,14,4500.0
GARMIN ,Smartwatch,Forerunner 745 Black,['Black'],46990.0,51990.0,AMOLED Display,5.0,Silicone,14,5000.0
GARMIN ,Smartwatch,Vivoactive HR,['Black'],21990.0,21990.0,AMOLED Display,3.5,Silicone,14,0.0
GARMIN ,Smartwatch,Fenix 5s,['Bluesapphire'],54990.0,54990.0,AMOLED Display,4.3,Silicone,30,0.0
GARMIN ,Smartwatch,vivoactive 4S 40mm,"['Rosegold', 'Slateblack']",28990.0,34990.0,AMOLED Display,5.0,Silicone,14,6000.0
GARMIN ,Smartwatch,Instinct,"['Blue', 'Orange']",25249.0,26990.0,OLED Display,4.4,Silicone,14,1741.0
GARMIN ,Smartwatch,Instinct Solar Camo Edition,"['Black', 'Gray']",47490.0,47490.0,AMOLED Display,4.7,Silicone,14,0.0
GARMIN ,Smartwatch,Lily,"['Purple', 'White']",18990.0,20990.0,LED Display,3.3,Silicone,14,2000.0
GARMIN ,Smartwatch,Vivoactive 3 Element Cerise,['Cerise'],14990.0,16990.0,LED Display,4.3,Silicone,14,2000.0
GARMIN ,Smartwatch,Forerunner 235,['Black'],21999.0,27790.0,LED Display,4.7,Silicone,14,5791.0
GARMIN ,Smartwatch,VIVOMOVE 3S Navy,['Rosegold'],19990.0,25990.0,LED Display,4.3,Silicone,14,6000.0
GARMIN ,Smartwatch,Fenix 5s,"['Black', 'White']",34990.0,49990.0,AMOLED Display,4.3,Silicone,30,15000.0
GARMIN ,Smartwatch,Vivoactive 4,['Purple'],28990.0,34990.0,LED Display,4.3,Silicone,14,6000.0
GARMIN ,Smartwatch,Vivoactive 3 Music,['White'],19144.0,26990.0,LED Display,3.6,Silicone,14,7846.0
GARMIN ,Smartwatch,Forerunner15 Heart,['Black'],12999.0,14499.0,AMOLED Display,4.7,Silicone,14,1500.0
GARMIN ,Smartwatch,Running GPS 935,['Black'],42990.0,42990.0,AMOLED Display,4.3,Leather,14,0.0
GARMIN ,Smartwatch,Forerunner,['Black'],44990.0,44990.0,AMOLED Display,4.3,Leather,14,0.0
GARMIN ,Smartwatch,Approach S20,"['Black', 'White']",15990.0,19990.0,OLED Display,4.1,Silicone,12,4000.0
GARMIN ,Smartwatch,Forerunner 235 Activity Tracker,['Black'],22990.0,22990.0,AMOLED Display,4.3,Silicone,14,0.0
GARMIN ,Smartwatch,Vivoactive 3 element,['Black'],22990.0,29990.0,AMOLED Display,3.6,Silicone,14,7000.0
GARMIN ,Smartwatch,Fenix,['Black'],54990.0,54990.0,AMOLED Display,4.3,Leather,30,0.0
GARMIN ,Smartwatch,Forerunner 35,['Frostblue'],16990.0,16990.0,AMOLED Display,4.3,Silicone,14,0.0
GARMIN ,Smartwatch,Forerunner,['Black'],16990.0,16990.0,AMOLED Display,4.3,Silicone,14,0.0
GARMIN ,Smartwatch,Forerunner,['Blue'],29990.0,29990.0,AMOLED Display,4.3,Silicone,14,0.0
GARMIN ,Smartwatch,Vivoactive 3 element,['Gray'],13578.0,24990.0,LED Display,3.6,Silicone,14,11412.0
GARMIN ,Smartwatch,Rubber 35,['Black'],16990.0,16990.0,LED Display,2.0,Silicone,14,0.0
GARMIN ,Smartwatch,FORRUNNER 235,['Black'],22990.0,22990.0,LED Display,4.3,Silicone,14,0.0
GARMIN ,Smartwatch,Forerunner,['Black'],27990.0,27990.0,LED Display,4.3,Silicone,14,0.0
GARMIN ,Smartwatch,Forerunner Fitness Notifier,['Black'],15990.0,16743.0,LED Display,4.3,Silicone,14,753.0
GARMIN ,Smartwatch,Vivomove HR,['Black'],12990.0,19990.0,LED Display,3.7,Silicone,14,7000.0
GARMIN ,Smartwatch,Vivoactive 3 element,['Blue'],16990.0,16990.0,AMOLED Display,3.6,Silicone,14,0.0
GARMIN ,Smartwatch,Vivoactive,['Black'],27990.0,27990.0,AMOLED Display,4.8,Silicone,14,0.0
GARMIN ,Smartwatch,Forerunner 735XT,['Black'],39990.0,39990.0,LED Display,4.3,Silicone,14,0.0
GARMIN ,Smartwatch,HR GPS Smart,['Black'],15999.0,20000.0,AMOLED Display,4.3,Silicone,14,4001.0
GARMIN ,Smartwatch,Hybrid,['Rosegold'],15911.0,21335.0,LED Display,4.3,Silicone,7,5424.0
OnePlus ,Smartwatch,Watch,"['Black', 'Silver']",14999.0,16999.0,AMOLED Display,4.4,Elastomer,14,2000.0
Huawei,Smartwatch,GT2 46mm,"['Black', 'Brown']",14990.0,20990.0,AMOLED Display,4.5,Elastomer,14,6000.0
Huawei,Smartwatch,GT2 Pro,['Black'],22990.0,29990.0,AMOLED Display,4.4,Elastomer,14,7000.0
Huawei,Smartwatch,GT2 Pro,['Gray'],24990.0,34990.0,AMOLED Display,3.5,Elastomer,14,10000.0
Huawei,Smartwatch,GT2 eSport,['Black'],11990.0,19990.0,AMOLED Display,4.3,Elastomer,14,8000.0
Huawei,Smartwatch,GT2 eSport,['Red'],8990.0,19990.0,AMOLED Display,4.3,Elastomer,14,11000.0
Huawei,Smartwatch,GT2 eActive,"['Green', 'Red']",11990.0,19990.0,AMOLED Display,4.3,Thermoplastic polyurethane,14,8000.0
Huawei,Smartwatch,GT2 42mm,['Black'],14990.0,19990.0,AMOLED Display,4.3,Elastomer,14,5000.0
Huawei,Smartwatch,Stainless Steel,['Black'],19990.0,19990.0,AMOLED Display,4.5,Leather,14,0.0
Huawei,Smartwatch,GT Active,['Green'],8990.0,20990.0,AMOLED Display,4.4,Silicone,14,12000.0
Huawei,Smartwatch,GT Active,['Orange'],15990.0,20990.0,AMOLED Display,4.4,Silicone,14,5000.0
Huawei,Smartwatch,GT Sport,['Black'],10990.0,20990.0,AMOLED Display,4.4,Silicone,14,10000.0
Huawei,Smartwatch,GT Classic,['Brown'],10990.0,21990.0,AMOLED Display,4.5,Leather,14,11000.0
Huawei,Smartwatch,GT2 46mm,['Gray'],20990.0,30990.0,AMOLED Display,4.5,Stainless Steel,14,10000.0
Huawei,Smartwatch,Fit,['Blue'],9999.0,9999.0,AMOLED Display,3.4,Silicone,7,0.0
Huawei,Smartwatch,Fit,['Orange'],6999.0,9999.0,AMOLED Display,3.4,Silicone,7,3000.0
Huawei,Smartwatch,Watch 2 Sport,['Black'],29999.0,29999.0,AMOLED Display,3.8,Silicone,7,0.0
Huawei,Smartwatch,Watch 32564546,['Black'],49999.0,49999.0,AMOLED Display,4.1,Silicone,14,0.0
Huawei,Smartwatch,Watch 2,['Black'],25999.0,25999.0,AMOLED Display,3.9,Leather,7,0.0
Huawei,Smartwatch,Watch 36456,['Black'],55000.0,55000.0,AMOLED Display,4.1,Silicone,14,0.0
Huawei,Smartwatch,GT Fortuna-B19S Sport,['Black'],13990.0,20990.0,AMOLED Display,4.1,Elastomer,14,7000.0
GOQii,FitnessBand,HR,['Black'],1999.0,1999.0,OLED Display,3.8,Silicone,7,0.0
GOQii,FitnessBand,Vital,['Black'],3499.0,3499.0,OLED Display,3.7,Thermoplastic polyurethane,7,0.0
FOSSIL ,Smartwatch,Gen 5E,"['Gray', 'Multicolor']",18495.0,18495.0,AMOLED Display,4.2,Stainless Steel,1,0.0
